0.43477 0.557563 
0.693295 0.565453 
0.524757 0.264012 
0.500292 0.541869 
0.290258 0.350733 
0.507169 0.506485 
0.291769 0.575869 
0.37552 0.689876 
0.63171 0.579554 
0.40894 0.498329 
0.681252 0.316444 
0.440745 0.519653 
0.411943 0.491837 
0.743425 0.436169 
0.494228 0.613346 
0.593599 0.41016 
0.659102 0.640855 
0.609493 0.606362 
0.488067 0.518043 
0.57257 0.476283 
0.653921 0.463351 
0.506826 0.501065 
0.494743 0.559715 
0.497417 0.406149 
0.4646 0.529103 
0.594402 0.605752 
0.567738 0.345478 
0.612061 0.348438 
0.339198 0.650837 
0.414183 0.582043 
0.46732 0.574 
0.438974 0.391411 
0.416366 0.358009 
0.447227 0.323947 
0.552949 0.611758 
0.386077 0.558459 
0.678768 0.544417 
0.441744 0.530424 
0.704136 0.429078 
0.602587 0.651918 
0.344068 0.314523 
0.657166 0.339549 
0.539113 0.40302 
0.578591 0.27568 
0.611623 0.354714 
0.443941 0.589124 
0.536475 0.469435 
0.637559 0.584709 
0.709329 0.636967 
0.416707 0.409793 
0.402268 0.446012 
0.631241 0.456621 
0.563068 0.691523 
0.354085 0.484169 
0.526465 0.444383 
0.545713 0.58959 
0.650714 0.636495 
0.742533 0.534713 
0.682327 0.635246 
0.508134 0.563505 
0.222518 0.78833 
0.145967 0.763231 
0.237499 0.765598 
0.198029 0.709898 
0.203042 0.734798 
0.30649 0.690292 
0.284278 0.738366 
0.20531 0.742817 
0.238799 0.754312 
0.21802 0.718603 
0.215245 0.771192 
0.203935 0.78036 
0.293135 0.714649 
0.203996 0.818481 
0.280357 0.716129 
0.222448 0.672763 
0.287297 0.79459 
0.271275 0.75218 
0.252602 0.737569 
0.209213 0.754348 
0.202908 0.705182 
0.237559 0.825107 
0.196437 0.730511 
0.251462 0.798346 
0.298323 0.76093 
0.202968 0.798458 
0.243987 0.803251 
0.282345 0.650722 
0.268758 0.724369 
0.306381 0.789958 
0.264704 0.76152 
0.18299 0.727894 
0.181824 0.77403 
0.306559 0.733796 
0.235278 0.738042 
0.310009 0.788579 
0.254112 0.765649 
0.278149 0.727108 
0.266083 0.791597 
0.30033 0.723457 
0.251278 0.743869 
0.309863 0.777536 
0.230746 0.68241 
0.215699 0.762005 
0.206258 0.769156 
0.29475 0.748685 
0.328114 0.810448 
0.208239 0.738763 
0.244399 0.765493 
0.286691 0.761409 
0.301484 0.703444 
0.252824 0.775523 
0.255789 0.749439 
0.171958 0.736864 
0.188028 0.724451 
0.169385 0.71542 
0.25409 0.79162 
0.257568 0.743444 
0.21711 0.729391 
0.228626 0.766757 
0.307384 0.701517 
0.281928 0.768905 
0.269481 0.837376 
0.258822 0.72553 
0.262917 0.703668 
0.254688 0.761416 
0.23745 0.726709 
0.304001 0.800907 
0.266346 0.752002 
0.298643 0.700209 
0.259248 0.776364 
0.205994 0.74004 
0.317958 0.749793 
0.213829 0.794345 
0.255768 0.69414 
0.252224 0.794394 
0.197087 0.795476 
0.318762 0.766945 
0.22021 0.842879 
0.356482 0.782707 
0.8378 0.753836 
0.729454 0.779584 
0.680652 0.717769 
0.763881 0.657228 
0.831175 0.726221 
0.743278 0.684103 
0.680688 0.747537 
0.850619 0.79908 
0.76309 0.685293 
0.708733 0.765535 
0.703149 0.799647 
0.695687 0.759008 
0.702371 0.768925 
0.753402 0.799368 
0.68929 0.734876 
0.765108 0.674733 
0.711616 0.817487 
0.711352 0.742594 
0.706427 0.796026 
0.794079 0.707338 
0.798466 0.700146 
0.766576 0.756668 
0.725869 0.664606 
0.75413 0.72386 
0.787202 0.817325 
0.783092 0.731656 
0.765197 0.769294 
0.752011 0.687644 
0.650948 0.782797 
0.801206 0.712563 
0.806195 0.724952 
0.727537 0.698339 
0.780252 0.724147 
0.769907 0.793219 
0.812396 0.706817 
0.730405 0.720325 
0.753938 0.695375 
0.736188 0.820388 
0.711401 0.729418 
0.72839 0.740095 
0.693293 0.748372 
0.788716 0.655337 
0.758735 0.714384 
0.743645 0.741107 
0.719557 0.757735 
0.738707 0.713457 
0.758572 0.741501 
0.726017 0.719916 
0.744639 0.770546 
0.804238 0.793427 
0.843634 0.723509 
0.761576 0.77351 
0.698757 0.699283 
0.83657 0.739527 
0.705538 0.803262 
0.740566 0.722001 
0.67566 0.758652 
0.709715 0.712444 
0.667734 0.698239 
0.669731 0.695026 
0.767339 0.772006 
0.811667 0.796389 
0.735395 0.763058 
0.730493 0.728485 
0.829463 0.776793 
0.747675 0.71986 
0.692733 0.670002 
0.752237 0.660461 
0.668587 0.781769 
0.770108 0.705185 
0.786299 0.690065 
0.683047 0.764038 
0.743159 0.772514 
0.72866 0.666685 
0.706736 0.787747 
0.739423 0.786026 
0.824842 0.713416 
0.823959 0.767519 
0.815515 0.713517 
0.785691 0.681914 
0.29095 0.855767 
0.750068 0.897028 
0.0405549 0.50724 
0.835162 0.13894 
0.151506 0.876586 
0.860308 0.633833 
0.862083 0.591805 
0.91603 0.523391 
0.628957 0.32347 
0.439453 0.547867 
0.299533 0.623063 
0.520724 0.325427 
0.387514 0.583578 
0.465588 0.380826 
0.382723 0.452737 
0.436428 0.692301 
0.645562 0.457587 
0.543485 0.557518 
0.323145 0.514262 
0.410038 0.509989 
0.555657 0.571502 
