0.36 0.68 0.46 0.16 0.5 0 0.53 0.28 1
0.71 0.59 0.48 0.43 0.5 0 0.59 0.22 -1
0.57 0.51 0.53 0.18 0.5 0 0.56 0.25 1
0.26 0.44 0.3 0.11 0.5 0 0.51 0.47 -1
0.38 0.68 0.44 0.45 0.5 0 0.53 0.22 1
0.39 0.4 0.53 0.67 0.5 0 0.47 0.22 -1
0.48 0.64 0.61 0.23 0.5 0 0.6 0.22 1
0.37 0.42 0.51 0.11 0.5 0 0.57 0.22 -1
0.63 0.56 0.45 0.58 0.5 0 0.51 0.22 1
0.46 0.43 0.38 0.33 0.5 0 0.48 0.28 -1
0.59 0.61 0.34 0.22 0.5 0 0.51 0.22 1
0.5 0.4 0.56 0.7 0.5 0 0.5 0.22 -1
0.35 0.66 0.49 0.21 0.5 0 0.54 0.25 1
0.78 0.74 0.58 0.25 1 0 0.53 0.22 -1
0.56 0.41 0.58 0.21 0.5 0 0.42 0.22 1
0.37 0.53 0.6 0.19 0.5 0.5 0.42 0.22 -1
0.82 0.75 0.54 0.23 0.5 0 0.46 0.22 1
0.46 0.54 0.71 0.15 0.5 0 0.59 0.22 -1
0.2 0.26 0.52 0.14 0.5 0 0.53 0.44 1
0.34 0.42 0.3 0.23 0.5 0 0.53 0.22 -1
0.36 0.68 0.38 0.08 0.5 0 0.53 0.25 1
0.55 0.54 0.56 0.22 0.5 0 0.5 0.37 -1
0.41 0.24 0.54 0.26 0.5 0 0.41 0.22 1
0.54 0.42 0.41 0.16 0.5 0 0.52 0.22 -1
0.61 0.3 0.59 0.12 0.5 0 0.49 0.27 1
0.35 0.39 0.57 0.11 0.5 0 0.48 0.22 -1
0.45 0.56 0.53 0.32 0.5 0 0.57 0.22 1
0.54 0.65 0.49 0.34 0.5 0 0.52 0.22 -1
0.63 0.61 0.41 0.22 0.5 0 0.51 0.22 1
0.62 0.58 0.46 0.13 0.5 0 0.53 0.22 -1
0.77 0.8 0.51 0.4 1 0 0.54 0.22 1
0.63 0.62 0.42 0.12 0.5 0 0.52 0.25 -1
0.46 0.35 0.33 0.17 0.5 0 0.55 0.22 1
0.69 0.6 0.51 0.13 0.5 0.83 0.52 0.22 -1
0.42 0.52 0.4 0.17 0.5 0 0.5 0.26 1
0.41 0.39 0.51 0.52 0.5 0 0.49 0.22 -1
0.51 0.58 0.54 0.29 0.5 0 0.53 0.22 1
0.56 0.59 0.53 0.16 0.5 0 0.24 0.42 -1
0.49 0.46 0.34 0.21 0.5 0 0.55 0.22 1
0.51 0.35 0.46 0.15 0.5 0 0.51 0.42 -1
0.37 0.33 0.5 0.12 0.5 0 0.51 0.54 1
0.54 0.56 0.57 0.18 0.5 0 0.45 0.25 -1
0.38 0.47 0.53 0.12 0.5 0 0.48 0.22 1
0.49 0.43 0.48 0.15 0.5 0 0.55 0.25 -1
0.49 0.42 0.54 0.17 0.5 0 0.5 0.36 1
0.3 0.5 0.47 0.11 0.5 0 0.46 0.22 -1
0.4 0.48 0.5 0.17 0.5 0 0.54 0.5 1
0.41 0.6 0.53 0.29 0.5 0 0.47 0.43 -1
0.28 0.51 0.55 0.11 0.5 0 0.46 0.22 1
0.57 0.59 0.5 0.58 0.5 0 0.53 0.22 -1
0.46 0.45 0.56 0.16 0.5 0 0.56 0.22 1
0.39 0.39 0.55 0.52 0.5 0 0.37 0.16 -1
0.51 0.63 0.3 0.35 0.5 0 0.53 0.27 1
0.51 0.48 0.58 0.22 0.5 0 0.5 0.28 -1
0.85 0.85 0.3 0.31 0.5 0 0.55 0.42 1
0.66 0.62 0.52 0.17 0.5 0 0.49 0.22 -1
0.61 0.54 0.49 0.19 0.5 0 0.54 0.47 1
0.51 0.68 0.49 0.59 0.5 0 0.54 0.27 -1
0.34 0.4 0.3 0.23 0.5 0 0.51 0.22 1
0.42 0.44 0.33 0.17 0.5 0 0.54 0.27 -1
0.51 0.52 0.48 0.5 0.5 0 0.51 0.22 1
0.57 0.61 0.55 0.67 0.5 0 0.48 0.22 -1
0.51 0.34 0.43 0.18 0.5 0 0.48 0.25 1
0.4 0.45 0.42 0.17 0.5 0 0.54 0.26 -1
0.35 0.53 0.35 0.33 0.5 0 0.5 0.32 1
0.46 0.41 0.5 0.44 0.5 0 0.53 0.22 -1
0.65 0.61 0.39 0.3 0.5 0 0.57 0.28 1
0.34 0.31 0.6 0.37 0.5 0 0.5 0.3 -1
0.53 0.5 0.54 0.56 0.5 0 0.49 0.41 1
