0.35 -2.84 -6820.44
3.63 0.11 -60.25
-3.15 1.76 -5825.37
-0.67 -3.79 101.53
2.60 -1.93 -4062.80
0.77 -3.43 -7365.59
0.78 3.09 -7476.71
-0.01 0.69 -4814.83
-0.05 -0.37 -8420.45
-3.27 -2.58 -8305.97
-1.50 0.04 -1960.11
-3.94 1.13 -3826.57
-1.66 2.07 -5231.10
2.94 -2.37 129.36
0.09 1.47 -5281.89
1.64 1.50 -7341.92
2.44 2.22 -4020.21
2.07 -1.33 -4006.60
0.20 -2.98 -3500.96
-1.96 1.33 -4684.57
0.50 -2.47 802.34
0.52 -1.52 -3450.35
0.44 -2.76 -2469.16
-1.71 1.15 212.99
-1.08 1.63 -6296.39
0.85 1.76 -8712.08
1.88 -3.19 -7282.97
-0.28 1.25 36.25
0.98 2.93 -990.32
-1.77 2.65 -3171.83
-0.92 2.79 -3475.18
1.32 -2.66 -2588.01
-0.35 -3.08 577.61
-1.41 -0.35 -3248.17
0.27 -1.93 848.68
-0.56 1.50 659.33
-0.15 -2.68 -9060.08
-1.52 0.94 -7611.03
-1.91 0.64 -4268.22
-4.39 -0.55 -9778.89
2.97 -1.20 -5733.00
1.49 2.55 -5699.40
0.90 0.83 -670.30
0.81 0.89 -8696.02
3.69 0.64 -1528.50
-1.03 -0.32 -7921.30
0.63 -2.26 -7071.71
-2.85 -1.44 -2560.33
0.27 3.36 -6760.76
1.47 -2.40 -8291.06
1.98 1.68 -3028.55
-2.18 0.56 -5204.87
-1.10 -1.44 -5107.41
-1.32 -1.30 -2085.73
-1.90 1.73 -9065.26
3.23 -0.86 -2483.06
-1.94 -2.23 -9634.86
3.23 -1.76 -1932.88
-0.46 -3.01 -4223.94
2.07 2.50 -5187.25
1.11 0.10 -8734.53
1.23 -2.31 -2238.89
1.58 -1.76 -6016.94
0.45 1.76 -6370.51
2.43 -1.70 -4487.34
1.86 1.17 -5120.06
-0.14 0.60 -4481.64
-3.68 -1.52 -2984.47
-1.73 -0.43 -8297.15
1.22 -0.98 -642.65
-1.13 -0.18 -6006.94
-4.12 0.64 -9476.98
-3.07 -1.00 -9570.05
0.75 2.39 -2753.44
-3.16 -2.93 -8791.22
-3.31 -1.89 254.41
4.68 -0.05 -5223.71
-3.80 -1.34 -4434.55
1.76 0.64 -5359.62
0.17 1.40 -3927.38
1.00 -2.98 -7491.41
0.60 3.06 -7078.22
-2.69 1.26 -2572.03
2.00 -1.27 -6859.89
2.17 0.73 -6844.39
-0.60 0.93 -5579.55
1.75 -2.23 -935.70
0.74 1.62 -9626.27
1.53 -4.29 -2858.99
3.43 0.97 -2108.45
-0.98 -3.35 -641.21
0.66 -3.81 -3059.96
0.47 -2.13 -658.28
-0.13 -4.20 -3249.59
-0.23 1.33 534.49
1.23 0.15 -2143.62
1.19 -0.82 -4846.89
-3.62 -0.08 -3346.22
-2.23 -0.14 -6206.32
-2.25 3.61 -7136.38
-2.18 -1.72 -5078.86
3.19 -3.12 -3181.95
-0.78 2.45 -7807.81
-1.53 -2.41 -3945.57
1.45 -1.82 -4726.75
1.09 0.68 -509.30
-2.65 -0.25 -3723.48
-3.57 -0.08 -1341.38
0.27 0.13 -3371.97
-0.20 -1.51 -4214.82
0.33 -1.62 -2301.65
2.21 -0.92 -313.59
-2.10 0.33 -9208.95
-0.38 1.78 -4776.00
1.91 3.30 -9849.90
-3.66 0.36 -5666.37
1.78 0.22 -7120.39
-0.34 2.83 -2918.42
-3.63 -0.80 -2415.62
-0.28 -2.09 -5123.61
-0.30 -3.03 -9350.09
2.41 -0.82 -6595.82
2.20 1.33 -6949.77
-2.76 -2.83 -5509.05
3.87 2.21 -1469.12
0.07 1.50 -7068.22
-0.82 4.00 -7897.15
0.68 0.69 -4606.38
1.52 -0.45 -2535.62
-0.39 1.86 -1886.33
-1.02 -0.23 -565.43
1.23 2.08 -219.94
-2.01 2.08 -3480.31
4.14 -0.53 -8934.66
-3.32 2.14 -2223.13
-1.93 -1.95 -9035.26
1.03 -3.58 -1374.24
0.67 -3.13 -2250.49
1.78 -1.44 748.86
-1.77 -2.20 -2434.06
2.25 -0.13 -2688.71
0.60 -1.60 -5513.65
1.01 -2.40 -2886.97
-2.53 1.69 -6821.18
-0.98 2.63 -8856.49
-2.27 -4.22 -1105.44
-1.45 3.09 -2678.46
1.99 -0.70 611.41
-1.55 -4.34 -6623.34
-0.51 1.85 -391.70
1.75 2.13 764.37
-2.88 -1.19 -6669.78
-1.89 0.29 -6782.90
-4.32 -0.39 -2272.38
-0.41 -1.85 -4301.56
-2.93 0.61 -1404.25
-0.89 1.50 -4669.35
-0.35 0.04 -6672.61
0.25 -2.65 -7478.26
0.58 -3.62 -9358.56
-0.10 -2.28 -4867.77
-0.74 1.87 -9752.27
-0.97 0.44 -5516.08
1.92 -0.89 -4401.33
-1.13 2.18 -7686.38
-1.06 0.13 -4442.91
-3.13 0.86 -7673.14
3.20 2.63 -1323.07
-2.81 -1.60 -1673.98
-1.44 -0.77 -5596.86
-0.79 2.17 -22.37
2.56 0.73 412.98
0.09 2.84 -2133.11
-0.42 -2.60 -3290.91
-1.12 -2.23 -4852.39
-0.03 -1.14 -5411.74
-0.91 -1.37 -1319.72
-0.98 1.65 226.14
-1.16 -4.15 60.00
-2.12 -1.08 -819.90
-0.84 -1.44 -9382.91
0.70 2.61 -2032.02
-0.64 -3.35 -141.92
-2.90 0.55 -5105.94
-0.65 0.52 -5766.58
3.70 -0.19 -3769.01
1.58 -1.26 -6898.96
4.01 0.93 -9600.60
0.23 -2.40 -6665.25
-0.01 3.47 585.38
1.42 0.32 -3067.91
0.86 0.25 -2077.87
-2.66 -1.71 -5477.75
-0.30 4.26 -5707.45
-0.18 -1.69 -5497.24
-0.86 -2.42 -9507.60
-1.08 -0.06 -633.22
0.89 1.43 -420.39
0.31 -2.88 -6143.64
-3.79 -2.29 -5285.89
2.68 1.92 -7668.28
2.15 -1.20 -2265.11
1.18 -1.54 -8644.48
1.95 2.92 -6601.74
-0.39 -3.61 -3132.51
2.11 1.08 -9133.45
0.06 0.95 -5023.31
3.31 -0.84 -8585.39
1.35 -1.34 -7352.85
0.47 1.76 -8836.08
2.18 -1.39 -3473.58
1.88 -2.47 -1842.20
2.63 0.39 -4811.90
0.75 -4.56 -5128.85
-0.68 -1.61 -9206.10
-0.20 1.03 -9588.56
-1.56 -3.45 579.60
-1.82 -1.98 -4800.88
-0.44 3.55 -3429.57
0.73 -1.70 -437.40
0.08 2.80 -4800.43
1.07 -3.16 -6528.53
-1.85 3.29 -1648.39
0.02 -1.51 -5362.20
2.61 2.14 -4095.00
0.61 2.27 -238.33
2.01 -2.87 -9726.13
-1.98 -2.44 -6937.99
0.67 0.09 -6133.04
-1.83 -1.68 -5361.25
-2.34 2.23 -9065.26
2.88 1.30 -628.16
-0.09 -1.17 -8204.08
2.15 0.88 -5672.83
1.01 -1.40 -773.73
-0.53 -2.00 -2245.01
1.91 -0.85 437.34
-1.17 0.45 -7899.16
0.40 -1.54 -9334.03
0.64 1.13 -1119.35
-2.88 -0.10 -5379.25
1.78 1.62 -9969.75
-1.86 2.10 -6188.68
1.96 -2.45 -9491.84
-3.40 -0.14 377.39
3.67 0.31 -3095.58
2.71 -0.48 -8840.48
1.71 1.32 388.40
0.97 -0.13 -3576.70
1.55 0.02 -9585.08
1.54 -1.18 -2847.98
-0.58 -0.82 -67.52
-0.91 -0.71 -7428.63
-2.97 -0.47 -9981.75
3.48 0.37 517.78
1.76 0.48 -9561.77
0.53 2.28 984.82
0.17 1.60 -9805.04
1.18 1.52 -6370.81
-0.85 1.23 984.69
0.45 1.71 -7593.56
-1.56 -1.33 -1982.58
-0.72 1.74 -5095.89
-0.91 -2.79 -5247.80
2.23 -1.16 -8996.54
-2.35 -2.71 -8890.03
-2.52 1.98 -2454.31
-2.69 -2.29 -8943.57
-1.70 1.16 -6752.26
0.08 0.86 -5315.79
-3.13 -1.95 -9178.22
1.81 -0.66 -9387.00
0.08 -2.61 -9200.32
2.89 -1.33 -856.75
2.74 -0.81 -5162.00
3.30 2.37 -5270.99
0.08 3.87 -6339.68
-1.92 -2.93 -5628.20
1.56 -0.90 -4902.50
2.43 0.69 -5951.64
-1.32 3.50 150.44
-0.51 2.35 -6442.46
-1.78 -0.05 -2851.31
1.33 -2.10 -4024.31
-1.61 -0.24 955.85
-4.11 -0.18 -6784.02
-2.66 -0.95 -6992.95
-1.62 0.29 -173.02
0.53 -2.29 -2769.34
-0.03 -0.81 -4368.01
1.82 -2.90 -3921.91
-1.30 -1.84 -5038.47
0.03 -1.62 -156.98
1.31 2.28 -1147.86
1.70 -1.47 -9165.95
-3.15 2.14 -781.10
3.55 0.00 -6246.90
-2.33 0.24 -1781.89
-0.20 1.21 711.74
3.46 2.47 527.30
3.43 1.48 -8157.63
-3.59 -0.34 -2364.01
-2.58 -0.29 -6183.31
1.85 -3.32 54.34
1.06 -0.99 610.62
2.32 0.33 -6566.28
-0.57 2.81 -7918.59
1.33 -3.99 -6334.81
-0.24 0.25 -6872.66
-0.16 0.02 -1513.30
0.93 -1.61 -2530.11
-1.07 -0.69 -1625.27
2.29 0.20 -2557.69
-0.66 2.26 396.77
-1.36 -0.69 -604.56
-2.23 0.59 -9861.91
1.22 -0.78 -4387.86
-0.22 -1.58 849.88
0.81 -1.18 -4156.44
1.00 1.07 -300.98
3.19 -1.01 -5551.51
-2.63 -0.06 -3440.93
-0.02 2.48 -810.98
-1.18 -1.36 -804.29
1.15 0.05 -5506.64
1.64 -0.68 -2920.96
0.71 2.14 -7575.85
-0.62 0.43 -1716.95
1.90 -1.20 -7630.58
-0.68 -1.39 -1768.69
1.88 1.93 -128.96
1.66 -2.55 -8401.39
-0.25 2.17 -3126.56
1.66 -0.92 151.40
-0.47 -1.28 -7220.85
-1.31 0.88 -2105.89
-1.69 3.77 -6933.29
4.09 1.63 559.21
-0.68 -0.24 927.19
0.41 -0.36 -3090.06
0.74 -0.79 -9538.08
-1.87 0.88 -2484.87
1.59 -0.99 -4330.46
-0.15 -2.28 -4293.01
-0.55 -3.07 -6435.34
0.61 2.22 -4631.72
-2.08 -0.70 -1313.73
-2.64 -2.30 -4676.26
-2.34 2.40 -227.36
2.37 -2.83 -5890.01
3.23 0.96 -8814.87
-1.41 -1.46 -39.04
1.40 2.31 -2175.21
-0.27 -2.32 -953.65
2.16 -1.08 -7833.40
1.69 -0.98 -301.34
-0.56 4.38 -3571.41
-2.82 -1.31 187.76
1.53 1.16 -2372.67
1.02 -0.67 -4076.11
0.33 3.05 -6971.22
1.19 -0.77 -5203.94
